argument_id,attorney_name,firm,side,role,source
2021-0274,Christopher A. Bandazian,"Borofsky, Amodeo-Vickery & Bandazian, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0274,Russell F. Hilliard,"Upton & Hatfield, LLP",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0364,Zachary L. Higham,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0364,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0570,Anthony J. Galdieri,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0570,Sean R. List,"Lehmann Major List, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0071,Jared P. O’Connor,"Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0071,Michael K. O’Neil,"Rath, Young and Pignatelli, P.C.",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0071,Tracy L. McGraw,"Poulin Hurley Makris & Lyons, P.A. (formerly Getman, Schulthess, Steere & Poulin, P.A.)",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0071,Stacie M. Moeser,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0187,Benjamin T. King,"Douglas, Leonard & Garvey, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0187,Craig A. Russo,"McDowell & Morrissette, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0194,Mark D. Hanlon,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0194,Sven D. Wiberg,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0211,Mark C. Rouvalis,"McLane Middleton, Professional Association",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0211,Peter B. Steffen,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0211,J. David Leslie,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0211,Michael J. Tierney,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0211,Paul K. Stockman,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2019-0047,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2019-0047,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0053,Stephen Zaharias,"Wadleigh, Starr & Peters, PLLC",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0053,Christina M. Wilson,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0222,John G. Cronin,"Cronin, Bisson & Zalinsky, P.C.",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0222,Joshua C. Harrison,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0286,Cultural Resources,,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0286,Michael A. Delaney,"McLane Middleton, Professional Association",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0286,Michael R. Haley,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0418,Sheliah M. Kaufold,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0418,"Roy W. Tilsley, Jr.","Bernstein, Shur, Sawyer & Nelson, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0151,Debra L. Mayotte,"Desmarais Law Group, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0151,William L. Chapman,"Orr & Reno, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0197,Zachary L. Higham,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0197,Simon Dixon,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0358,David Zalman,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0358,Christopher G. Aslin,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0358,Katherine L.I. Hacker,Bartlit Beck LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0358,Brooke Lovett Shilo,"Upton & Hatfield, LLP",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0392,Terence M. O’Rourke,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0392,Marcia A. Brown,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0166,Jared R. Green,"Abramson, Brown & Dugan, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0166,Todd Hathaway,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0166,Tory Weigand,"McLane Middleton, Professional Association",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0213,Keith F. Diaz,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0213,Trevor J. Brown,"Sulloway & Hollis, P.L.L.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0213,Peter J. Hamilton,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0214,Brendan A. O’Donnell,"Donahue, Tucker & Ciandella, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0214,Christopher B. Drescher,"Cronin, Bisson & Zalinsky, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0248,Laura E. B. Lombardi,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0248,Gary J. Snyder,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0248,Peter J. Perroni,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0280,Christopher J. Poulin,"Poulin Hurley Makris & Lyons, P.A. (formerly Getman, Schulthess, Steere & Poulin, P.A.)",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0280,Cristina Rousseau,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0423,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0423,Brad C. Davis,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0147,Zachary L. Higham,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0147,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0148,Zachary L. Higham,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0148,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0349,Michael J. Tierney,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0349,Robert J. Dietel,"Gallagher, Callahan & Gartrell, PC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0349,Laura A. Spector-Morgan,"Mitchell Municipal Group, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0349,Nathan H. Stearns,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0356,Nathan H. Stearns,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0356,Laura A. Spector-Morgan,"Mitchell Municipal Group, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0356,Michael J. Tierney,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2016-0006,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2016-0006,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0404,Zachary L. Higham,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0404,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0009,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0009,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0267,Jessica A. King,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0267,Marc G. Beaudoin,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0369,James F. Lafrance,"Normandin, Cheney & O'Neil, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0369,Matthew J. Solomon,"McDowell & Morrissette, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0093,Peter R. Hinckley,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0093,David M. Rothstein,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0325,Richard J. Lehmann,"Lehmann Major List, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0325,James S. Cianci,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0357,Michael G. Eaton,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0357,Zachary L. Higham,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0243,Gary S. Harding,"Bernard & Merrill, PLLC",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0243,John F. Brown,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0478,Michael Perez,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0478,Nathan W. Kenison-Marvin,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0087,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0087,Jared J. Bedrick,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,John Devaney,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,Steven J. Dutton,"McLane Middleton, Professional Association",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,Henry R. Klementowicz,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,"James J. Armillay, Jr.","Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,Myles B. Matteson,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,Samuel R.V. Garland,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,Sean R. List,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0184,Richard J. Lehmann,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0338,Christopher C. Snook,Seufert Law Office,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0338,Steven G. Shadallah,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0376,Henry B. Stebbins,"Stebbins, Lazos & Van Der Beken, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0376,Gary M. Burt,Primmer Piper Eggleston & Cramer PC,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0448,Linda M. Smith,"McLane Middleton, Professional Association",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0448,William E. Aivalikles,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0473,Bernard H. Campbell,Beaumont & Campbell Professional Associates,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0473,John G. Cronin,"Cronin, Bisson & Zalinsky, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0476,John L. Arnold,"Orr & Reno, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0476,Nathan C. Midolo,"Upton & Hatfield, LLP",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0161,Zachary L. Higham,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0161,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0322,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0322,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0361,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0361,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0268,Audriana Mekula-Hanson,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0268,Kirsten B. Wilson,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0294,Doreen F. Connor,Primmer Piper Eggleston & Cramer PC,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0294,Kelly E. Dowd,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0294,Patrick J. Sheehan,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0543,John G. Cronin,"Cronin, Bisson & Zalinsky, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0543,"Demetrio F. Aspiras, III",Drummond Woodsum,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0543,Jason B. Dennis,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0563,Anthony J. Galdieri,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0563,Scott H. Harris,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0563,Mary E. Tenn,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0570,Christopher B. Drescher,"Cronin, Bisson & Zalinsky, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0570,Gerald R. Prunier,"Prunier & Prolman, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0574,Gabriel Nizetic,Plymouth Law Center,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0574,Brittney M. White,"Hamblett & Kerrigan, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0394,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0394,Stephanie C. Hausman,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0576,"James Michael Dunphy, Jr.",,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0576,Bruce J. Marshall,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0154,Sean R. List,"Lehmann Major List, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0154,Christopher N. Cole,"Sheehan, Phinney, Bass & Green, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0333,Audriana Mekula,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2020-0333,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0511,Thomas M. Closson,Jackson Lewis P.C.,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2021-0511,Peter J. Perroni,Nixon Peabody LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
