source_file_key,source_type,docket_numbers,source_url,match_method,confidence,review_status
2000-222,opinion,"[""2000-222""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-08/2002003litchfield.pdf,source_case_number_and_caption,high,generated
2000-386,opinion,"[""2000-386""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-08/2002002antonio.pdf,source_case_number_and_caption,high,generated
2003-109,opinion,"[""2003-109""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003184dillman.pdf,source_case_number_and_caption,high,generated
2003-106,opinion,"[""2003-106""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003183haller.pdf,source_case_number_and_caption,high,generated
2002-287,opinion,"[""2002-287""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003182evans.pdf,source_case_number_and_caption,high,generated
2003-028,opinion,"[""2003-028""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003179bierman.pdf,source_case_number_and_caption,high,generated
2003-103,opinion,"[""2003-103""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003181huston.pdf,source_case_number_and_caption,high,generated
2002-774,opinion,"[""2002-774""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003178mccarthy.pdf,source_case_number_and_caption,high,generated
2003-079,opinion,"[""2003-079""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003180joshua.pdf,source_case_number_and_caption,high,generated
2002-589,opinion,"[""2002-589""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003177turmel.pdf,source_case_number_and_caption,high,generated
2003-196,opinion,"[""2003-196""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003176silva.pdf,source_case_number_and_caption,high,generated
2002-680,opinion,"[""2002-680""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003175porter.pdf,source_case_number_and_caption,high,generated
2001-341,opinion,"[""2001-341""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003174michaud.pdf,source_case_number_and_caption,high,generated
2002-578,opinion,"[""2002-578""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003171henderson.pdf,source_case_number_and_caption,high,generated
2002-065,opinion,"[""2002-065""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003170tierney.pdf,source_case_number_and_caption,high,generated
2002-719,opinion,"[""2002-719""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003172werme.pdf,source_case_number_and_caption,high,generated
2003-799,opinion,"[""2003-799""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003173justice.pdf,source_case_number_and_caption,high,generated
2002-079,opinion,"[""2002-079""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003168thomas.pdf,source_case_number_and_caption,high,generated
2003-264,opinion,"[""2003-264""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003169shields.pdf,source_case_number_and_caption,high,generated
2003-122,opinion,"[""2003-122""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003166miles.pdf,source_case_number_and_caption,high,generated
2002-786,opinion,"[""2002-786""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003165hippopress.pdf,source_case_number_and_caption,high,generated
2003-150,opinion,"[""2003-150""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003167fay.pdf,source_case_number_and_caption,high,generated
2002-753,opinion,"[""2002-753""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003163state.pdf,source_case_number_and_caption,high,generated
2002-732,opinion,"[""2002-732""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003162allen.pdf,source_case_number_and_caption,high,generated
2002-765,opinion,"[""2002-765""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003164poole.pdf,source_case_number_and_caption,high,generated
2002-478,opinion,"[""2002-478""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003159bowman.pdf,source_case_number_and_caption,high,generated
2003-133,opinion,"[""2003-133""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003161gowen.pdf,source_case_number_and_caption,high,generated
2002-667,opinion,"[""2002-667""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003160daly.pdf,source_case_number_and_caption,high,generated
2002-076,opinion,"[""2002-076""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003157pfeuffer.pdf,source_case_number_and_caption,high,generated
2002-420,opinion,"[""2002-420"", ""2002-455""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003158snuffer.pdf,source_case_number_and_caption,high,generated
2003-153,opinion,"[""2003-153""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003156weaver.pdf,source_case_number_and_caption,high,generated
2002-660,opinion,"[""2002-660""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003153winstead.pdf,source_case_number_and_caption,high,generated
2003-065,opinion,"[""2003-065""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003155bonser.pdf,source_case_number_and_caption,high,generated
2003-004,opinion,"[""2003-004""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003154grant-chase.pdf,source_case_number_and_caption,high,generated
2003-290,opinion,"[""2003-290""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003152sanborn.pdf,source_case_number_and_caption,high,generated
2002-694,opinion,"[""2002-694""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003151macdonald.pdf,source_case_number_and_caption,high,generated
2002-410,opinion,"[""2002-410""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003150wood.pdf,source_case_number_and_caption,high,generated
2003-050,opinion,"[""2003-050""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003149blanchflower.pdf,source_case_number_and_caption,high,generated
2002-790,opinion,"[""2002-790""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003148madore.pdf,source_case_number_and_caption,high,generated
2002-710,opinion,"[""2002-710""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003147boulais.pdf,source_case_number_and_caption,high,generated
2003-171,opinion,"[""2003-171""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003146steir.pdf,source_case_number_and_caption,high,generated
2003-016,opinion,"[""2003-016""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003145lakeview.pdf,source_case_number_and_caption,high,generated
2002-770,opinion,"[""2002-770""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003144mclaughlin.pdf,source_case_number_and_caption,high,generated
2002-689,opinion,"[""2002-689""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003143schaefer.pdf,source_case_number_and_caption,high,generated
2002-538,opinion,"[""2002-538""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003140bayson.pdf,source_case_number_and_caption,high,generated
2002-641,opinion,"[""2002-641""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003142donohue.pdf,source_case_number_and_caption,high,generated
2002-545,opinion,"[""2002-545""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003141moore.pdf,source_case_number_and_caption,high,generated
2002-520,opinion,"[""2002-520""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003139goodrich.pdf,source_case_number_and_caption,high,generated
2003138omearas,opinion,"[""2002-004""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003138omearas.pdf,caption_text,high,generated
2003-189,opinion,"[""2003-189""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003137juvenile.pdf,source_case_number_and_caption,high,generated
2001-605,opinion,"[""2001-605""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003134melvin.pdf,source_case_number_and_caption,high,generated
2002-638,opinion,"[""2002-638""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003136mahoney.pdf,source_case_number_and_caption,high,generated
2002-456,opinion,"[""2002-456""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003135chisholm.pdf,source_case_number_and_caption,high,generated
2003-006,opinion,"[""2003-006""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003133rix.pdf,source_case_number_and_caption,high,generated
2002-603,opinion,"[""2002-603""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003132damour.pdf,source_case_number_and_caption,high,generated
2002-457,opinion,"[""2002-457""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003131grenier.pdf,source_case_number_and_caption,high,generated
2002-695,opinion,"[""2002-695""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003130eastman.pdf,source_case_number_and_caption,high,generated
2002-502,opinion,"[""2002-502""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003127clark.pdf,source_case_number_and_caption,high,generated
2003-077,opinion,"[""2003-077""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003129godbout.pdf,source_case_number_and_caption,high,generated
2002-664,opinion,"[""2002-664""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003128holmes.pdf,source_case_number_and_caption,high,generated
2002-675,opinion,"[""2002-675""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003125laconia.pdf,source_case_number_and_caption,high,generated
2002-782,opinion,"[""2002-782""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003126gaylor.pdf,source_case_number_and_caption,high,generated
2002-474,opinion,"[""2002-474""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003123gonzalez.pdf,source_case_number_and_caption,high,generated
2002-469,opinion,"[""2002-469""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003122balke.pdf,source_case_number_and_caption,high,generated
2002-481,opinion,"[""2002-481""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003124clukay.pdf,source_case_number_and_caption,high,generated
2002-445,opinion,"[""2002-445""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003119goss.pdf,source_case_number_and_caption,high,generated
2002-654,opinion,"[""2002-654""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003121woodmansee.pdf,source_case_number_and_caption,high,generated
2002-524,opinion,"[""2002-524""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003120mason.pdf,source_case_number_and_caption,high,generated
2000-513,opinion,"[""2000-513""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003116ayer.pdf,source_case_number_and_caption,high,generated
2002-346,opinion,"[""2002-346""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003118hollett.pdf,source_case_number_and_caption,high,generated
2002-132,opinion,"[""2002-132""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003117knapp.pdf,source_case_number_and_caption,high,generated
2002-282,opinion,"[""2002-282""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003115wetlands.pdf,source_case_number_and_caption,high,generated
2002-617,opinion,"[""2002-617""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003114macelman.pdf,source_case_number_and_caption,high,generated
2003-076,opinion,"[""2003-076""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003112smagula.pdf,source_case_number_and_caption,high,generated
2002-080,opinion,"[""2002-080""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003111sullivan.pdf,source_case_number_and_caption,high,generated
2002-599,opinion,"[""2002-599""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003108chapman.pdf,source_case_number_and_caption,high,generated
2003-085,opinion,"[""2003-085""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003110colebrook.pdf,source_case_number_and_caption,high,generated
2002-729,opinion,"[""2002-729""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003109docusearch.pdf,source_case_number_and_caption,high,generated
2001-469,opinion,"[""2001-469""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003106remick.pdf,source_case_number_and_caption,high,generated
2002-436,opinion,"[""2002-436""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003107hutchinson.pdf,source_case_number_and_caption,high,generated
2002-637,opinion,"[""2002-637""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003105knapp.pdf,source_case_number_and_caption,high,generated
2002-434,opinion,"[""2002-434""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003102northumberland.pdf,source_case_number_and_caption,high,generated
2002-507,opinion,"[""2002-507""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003104baldoumas.pdf,source_case_number_and_caption,high,generated
2002-468,opinion,"[""2002-468""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003103lorton.pdf,source_case_number_and_caption,high,generated
2002-726,opinion,"[""2002-726""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003101phillips.pdf,source_case_number_and_caption,high,generated
2002-633,opinion,"[""2002-633""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003100craftsbury.pdf,source_case_number_and_caption,high,generated
2002-297,opinion,"[""2002-297""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003099hull.pdf,source_case_number_and_caption,high,generated
2001-719,opinion,"[""2001-719""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003097smith.pdf,source_case_number_and_caption,high,generated
2000-342,opinion,"[""2000-342""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003096police.pdf,source_case_number_and_caption,high,generated
2002-146,opinion,"[""2002-146""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003098davis.pdf,source_case_number_and_caption,high,generated
2002-470,opinion,"[""2002-470""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003095ossipee.pdf,source_case_number_and_caption,high,generated
2002-155,opinion,"[""2002-155""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003094devere.pdf,source_case_number_and_caption,high,generated
2002-629,opinion,"[""2002-629""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003093advatex.pdf,source_case_number_and_caption,high,generated
2002-552,opinion,"[""2002-552""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003092hollis.pdf,source_case_number_and_caption,high,generated
2002-265,opinion,"[""2002-265""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003091fastrack.pdf,source_case_number_and_caption,high,generated
2002-482,opinion,"[""2002-482""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003089kelley.pdf,source_case_number_and_caption,high,generated
2002-180,opinion,"[""2002-180""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003088bielagus.pdf,source_case_number_and_caption,high,generated
2002-486,opinion,"[""2002-486""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003090ireland.pdf,source_case_number_and_caption,high,generated
2002-288,opinion,"[""2002-288""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003086spencer.pdf,source_case_number_and_caption,high,generated
2000-789,opinion,"[""2000-789""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2022-07/2003085plch.pdf,source_case_number_and_caption,high,generated
